PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
846468015725,c54cff90-4b1c-4f14-9433-5690c07824d3,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CASE-6L,32-CASE-6L,793384496,"Pioneer Surgical Technology, Inc.",1,INSTRUMENT CASE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015718,5fa198bc-92d7-462a-9c8f-19864199f50e,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CASE-2,32-CASE-2,793384496,"Pioneer Surgical Technology, Inc.",1,INSTRUMENT CASE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015701,59ddb49a-0fa1-4a63-b64e-e71452353f03,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CASE,32-CASE,793384496,"Pioneer Surgical Technology, Inc.",1,INSTRUMENT CASE,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015695,2e6a2f47-2ead-48d5-9f5f-124a70c32d69,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CADDY-32-2,32-CADDY-32-2,793384496,"Pioneer Surgical Technology, Inc.",1,"32mm, TRIAL CADDY",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015688,a8b0fe7e-3ab6-43df-9836-19e53963b65c,Update,Published,2,2021-10-14,2019-12-21,,In Commercial Distribution,BULLET-TIP PEEK IBF SYSTEM,32-CADDY-32,32-CADDY-32,793384496,"Pioneer Surgical Technology, Inc.",1,"TRIAL CADDY, 32mm",,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015671,304b3559-356c-4899-a7d5-b91dd049d3fa,Update,Published,3,2021-10-14,2016-09-05,,In Commercial Distribution,Streamline® MIS Spinal Fixation System,04-SETSCREW-CDY,04-SETSCREW-CDY,793384496,"Pioneer Surgical Technology, Inc.",1,SET SCREW CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015664,9a3ea22b-a735-416d-ba6a-873a82602ca7,Update,Published,3,2021-10-14,2016-09-05,,In Commercial Distribution,Streamline® MIS Spinal Fixation System,04-LGROD-CDY,04-LGROD-CDY,793384496,"Pioneer Surgical Technology, Inc.",1,LARGE ROD CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015657,ce4c33c5-b12d-41fd-bf14-22e87f610845,Update,Published,3,2021-10-14,2016-09-05,,In Commercial Distribution,Streamline® MIS Spinal Fixation System,04-SMROD-CDY,04-SMROD-CDY,793384496,"Pioneer Surgical Technology, Inc.",1,SMALL ROD CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015640,1d8da50d-804b-432a-9048-b5250dabf38d,Update,Published,3,2021-10-14,2016-09-05,,In Commercial Distribution,Streamline® MIS Spinal Fixation System,04-75SCREW-CDY,04-75SCREW-CDY,793384496,"Pioneer Surgical Technology, Inc.",1,SCREW CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015633,c7d18a37-1ddb-43fc-8da2-c4d496ba0150,Update,Published,3,2021-10-14,2016-09-05,,In Commercial Distribution,Streamline® MIS Spinal Fixation System,04-65SCREW-CDY,04-65SCREW-CDY,793384496,"Pioneer Surgical Technology, Inc.",1,SCREW CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015626,876013de-8bea-4647-a157-9fc90af0fbf3,Update,Published,3,2021-10-14,2016-09-05,,In Commercial Distribution,Streamline® MIS Spinal Fixation System,04-55SCREW-CDY,04-55SCREW-CDY,793384496,"Pioneer Surgical Technology, Inc.",1,SCREW CADDY,,true,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015619,34bd41f7-69f0-49d6-9f06-597307f6e290,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-100,04-PA-95-100,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015602,93ea6199-f637-4c90-a6cd-903fb403a6b4,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-90,04-PA-95-90,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015596,4103e35b-43cc-4589-acec-c8cfcaebb246,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-80,04-PA-95-80,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015589,129c90af-3bf7-4710-b5ac-6d2b0ebe7870,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-70,04-PA-95-70,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015572,3469796e-ca65-4891-88d5-fed244cd9744,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-60,04-PA-95-60,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015565,df6f582f-78bc-485a-887b-c61dec8aedce,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-55,04-PA-95-55,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015558,33f86ab1-901d-4cf4-822b-e5f1fc3f90f4,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-50,04-PA-95-50,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015541,2b12f7ee-c8bc-45a3-a5ab-caf2ad616d78,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-45,04-PA-95-45,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015534,837034b3-554b-409a-a690-0aee846d9f1f,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-95-40,04-PA-95-40,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015527,f1a6addb-6906-497a-86fa-d9cae03170bc,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-100,04-PA-85-100,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015510,025a08ec-598b-482e-b1a8-250eedd9b7f4,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-95,04-PA-85-95,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015503,58ace77d-f148-48d2-8727-342cb4531a95,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-90,04-PA-85-90,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015497,aa736fa5-ae9c-4f90-9359-18cd63a9e11f,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-85,04-PA-85-85,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015480,ccd01920-3cc2-46ed-ab88-102803d679a7,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-80,04-PA-85-80,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015473,30229b6c-9e0d-4f1b-873b-24afd5386457,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-75,04-PA-85-75,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015466,f551a56f-a953-45cd-ab77-97d9fc073033,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-70,04-PA-85-70,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015459,46d1344a-b12b-489e-92a7-eca85ad3f91d,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-65,04-PA-85-65,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015442,83f0ac44-4ba7-4b77-b6b2-01a34c236c0d,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-60,04-PA-85-60,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015435,40d3b2cd-87d6-4f8e-9f23-d3697f84e8cc,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-55,04-PA-85-55,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015428,94b8f3a9-b0aa-4307-bfae-552a56a031e6,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-50,04-PA-85-50,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015411,d776f66c-783a-4fae-a6a8-83d5eac92995,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-45,04-PA-85-45,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015404,75331ff6-131a-40a4-9a2c-84f8ad8855f5,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-40,04-PA-85-40,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015398,b1d918de-3be7-44a7-9add-a7f842be2b05,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-35,04-PA-85-35,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015381,f3e2fcb8-1e8e-472e-8ddf-d82b47dccbff,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-85-30,04-PA-85-30,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015374,1bd8e882-a38f-4143-84d1-51270cb59743,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-100,04-PA-75-100,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015367,bde87cf1-5f3b-476d-a2dd-b30b3a23a7de,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-95,04-PA-75-95,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015350,4713fe02-f17e-4ed2-b310-8fdd565a1c36,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-90,04-PA-75-90,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015343,579189ee-5309-4438-affb-547f59029d8b,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-85,04-PA-75-85,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015336,3da3a23f-4450-4a11-93bd-6fddac648978,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-80,04-PA-75-80,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015329,0749a064-f19c-4e55-a735-6e866896a9c8,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-75,04-PA-75-75,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015312,d5e476cd-7741-48da-aea1-85f742f091f2,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-70,04-PA-75-70,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015305,0024c87b-b9d6-4af7-aa27-7ed6c15de6e0,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-65,04-PA-75-65,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015299,81198603-3dde-408b-8fe4-4f991e254c0b,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-60,04-PA-75-60,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015282,31f9fbd9-01bb-4c5b-9beb-4eda49ec36fd,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-55,04-PA-75-55,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015275,9ae05e98-f390-41e6-9dcb-d599725f5a89,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-50,04-PA-75-50,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015268,b5c940bd-f1df-4828-9809-423277724f48,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-45,04-PA-75-45,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015251,9250ef22-4d67-495f-bab4-f12544b1978c,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-40,04-PA-75-40,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015244,8eecfa33-fd01-4c12-b77f-a1247bfdfed3,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-35,04-PA-75-35,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015237,000c4716-e326-49a1-a3a5-bed7940f2fac,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-75-30,04-PA-75-30,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015220,cc0cfbe1-fde7-4381-9c9b-c39158fe78aa,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-100,04-PA-65-100,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015213,f05252ca-017d-4e05-9b00-75f5e3d5ae60,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-95,04-PA-65-95,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015206,235ba58e-b0b0-4959-87bc-2e6442877103,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-90,04-PA-65-90,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015190,35b777da-e1a0-4d15-9a25-f90cc5cc5a56,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-85,04-PA-65-85,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015183,aaf04bbc-2ddf-4c82-821c-292b6fb17038,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-80,04-PA-65-80,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015176,76f70f90-0b4e-4779-a988-bf78225c4d5d,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-75,04-PA-65-75,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015169,fedca1a0-448a-4766-b80a-c39b472bb8b0,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-70,04-PA-65-70,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015152,a5de466d-6688-44da-bb60-b4d9145a8886,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-65,04-PA-65-65,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015145,aa1ab90f-27e0-4ad4-8e79-d6d867a7c8f1,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-60,04-PA-65-60,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015138,111f0c86-4e43-4033-884b-21a40dea716d,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-55,04-PA-65-55,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015121,172b7cb0-0a67-428f-8764-9bda27e43b04,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-50,04-PA-65-50,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015114,73f46d21-8636-4dbb-ade3-77b2b535ec0b,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-45,04-PA-65-45,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015107,ee9579b5-aad6-4cb5-9e56-a938aeac6403,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-40,04-PA-65-40,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015091,84ff64f2-c9e2-43ca-82c9-e864461cebbf,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-35,04-PA-65-35,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015084,8fa689c4-6744-49ef-830f-2e24a515ccb4,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-65-30,04-PA-65-30,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015077,d668bda1-24ff-4088-a42f-ec371f3c89f4,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-60,04-PA-55-60,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015060,1b9e48f8-d5a4-418f-b550-0c31c3c9a98b,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-55,04-PA-55-55,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015053,2b3dd056-87c2-4725-87f9-2ccde8a93b97,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-50,04-PA-55-50,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015046,31b67cc8-f9bf-43c1-af50-0fa827787f06,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-45,04-PA-55-45,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015039,e8f25221-e670-41e5-8fed-52cb32a37086,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-40,04-PA-55-40,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015022,2e7ba99d-3c5e-445d-865c-bd6930dc1b91,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-35,04-PA-55-35,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468015015,dc294f29-5877-441d-ac34-36ff3555dbdf,Update,Published,2,2021-10-14,2020-09-25,,In Commercial Distribution,Streamline MIS Spinal Fixation System,04-PA-55-30,04-PA-55-30,793384496,"Pioneer Surgical Technology, Inc.",1,"CANNULATED PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
